image_path,gender
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6366.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6367.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6367.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6368.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6368.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6369.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6370.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6370.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6371.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6371.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6372.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6373.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6374.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6375.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6376.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6377.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6377.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6378.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6378.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6379.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6380.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6380.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6381.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6382.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6383.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6383.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6384.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6384.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6385.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6385.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6386.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6386.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6387.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6388.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6388.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6389.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6390.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6390.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6391.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6392.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6393.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6393.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6394.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6395.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6396.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6397.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6398.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6398.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6399.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6400.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6400.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6401.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6403.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6404.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6404.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6405.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6406.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6406.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6407.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6407.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6408.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6408.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6409.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6409.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6410.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6410.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6411.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6411.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6412.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6412.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6413.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6413.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6414.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6414.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6416.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6416.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6417.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6417.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6418.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6419.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6419.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6420.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6421.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6422.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6423.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6424.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6424.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6425.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6425.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6426.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6426.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6427.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6428.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6428.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6429.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6429.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6430.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6430.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6431.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6433.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6433.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6435.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6436.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6437.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6437.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6438.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6438.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6439.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6439.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6440.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6441.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6441.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6442.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6442.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6443.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6443.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6444.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6446.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6447.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6448.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6448.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6449.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6449.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6450.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6451.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6451.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6452.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6452.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6453.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6453.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6454.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6454.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6455.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6455.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6456.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6456.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6457.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6457.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6458.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6458.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6459.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6460.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6460.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6461.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6461.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6462.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6463.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6464.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6464.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6465.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6465.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6466.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6467.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6467.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6468.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6469.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6469.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6470.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6470.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6471.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6471.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6472.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6472.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6473.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6474.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6474.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6475.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6476.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6477.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6477.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6478.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6478.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6479.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6479.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6480.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6480.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6482.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6483.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6483.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6484.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6484.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6485.jpg,male
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6485.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/femaleeyes/6486.jpg,female
D:\Programming\My Projects\eye-gender-detection/data/images/maleeyes/6486.jpg,male
